,storey_range,price_per_sqm,type_index,remaining_lease,PSch Dist,SSch Dist,JC Dist,Poly Dist,ITE Dist,Uni Dist,lat,long,region_1,region_2,region_3,region_4,region_5
0,0.09377412396997913,0.3024680043177825,0.1331208337391356,0.18944453866565292,0.13884509596607558,0.19900073461892331,0.20049649377604306,0.07463069471504288,0.02040082270853026,0.47662867120096036,0.4841022634667882,0.013354971958042455,0.35750772906631456,0.08521178323591203,0.1455420309315248,0.3468848820408404,0.05246354659185662
1,0.062287216955837915,0.0582071350201267,0.030940986191622777,0.07001305143245579,0.11483366804769839,0.0015202895923157062,0.07875131755731976,0.3448485707874329,0.2290351451058296,0.04233552707407126,0.014385748130401914,0.5803440724969916,0.05782834944084778,0.4355966439681292,0.22742614743561806,0.10939897584807544,0.44780212279873277
2,0.2989975131207612,0.383139137364905,0.03756888943047526,0.27821118588772403,0.006556948555017678,0.16321509269932066,0.2634039593480765,0.07207440981562216,0.46474579059557014,0.14031195642732214,0.029251740888528444,0.12726821739743024,0.3204751307143945,0.21527707892758838,0.1047428113635119,0.17848542552705288,0.372998504659023
3,0.2665237768911358,0.15717033955642257,0.22840495294397675,0.4019889606430356,0.17272390965037385,0.16291766853701645,0.04781340582586261,0.27950367781579705,0.28990871758244746,0.07926317184612489,0.047524996404740616,0.03335925620196827,0.16656472197449151,0.11966049062021764,0.4476374704869148,0.43041327104674887,0.179766408523667
4,0.3002031008263897,0.10971834835038531,0.5097125453726604,0.30452970676404395,0.12228630165838707,0.21628415756609848,0.025683987139538372,0.1530715610970135,0.030019807916751736,0.024871023125574772,0.029796034908332766,0.020564458157316907,0.16944875197229506,0.43473207329175617,0.45266263072285967,0.1049014546206729,0.15175088090606373
5,0.21970463031033702,0.09469938958527473,0.27331933298086547,0.024623526535208745,0.6870856751171595,0.05885556707120643,0.30914670557270363,0.41986338062876905,0.09524272201747636,0.015577296947357046,0.03369215957556561,0.1275477253291363,0.18958238972656033,0.09248786357146721,0.17802954313387204,0.054021350265740835,0.11924241887796065
6,0.4562268110733331,0.2635737300005692,0.22627695308690954,0.03247292921251929,0.20155954886398772,0.420429538358511,0.5039808886447861,0.2434727273412711,0.20344536927918797,0.04787101653868645,0.1189356532809933,0.07571368997380695,0.06909003900173538,0.08656934382846135,0.11331283249314014,0.21576154699597372,0.06516784954587014
