0.01561118	0.012058501	-0.038549583	-0.008185861	-0.017969737	0.03152379	0.020395216	-0.04671395	-0.048501488	-0.026976984	0.044788558	0.020849593	-0.015436202	0.010497872	-0.049085032	-0.011953662	-0.022576045	0.01078975	0.0225835	0.01720365	0.009325106	-0.023238346	0.039275993	-0.050449055	0.04358354	0.04638619	0.050004184	-0.003034359	0.015841369	-0.00643318	-0.039573923	-0.02178623
-0.03287039	-0.037701443	0.020024007	0.04467358	0.008013096	0.0077756187	-0.045956217	0.0030521625	-0.005331697	-0.045540106	-0.0038864338	0.009791964	-0.010095033	-0.04017945	-0.0055049188	-0.0011034261	0.036760103	0.0086764945	-0.01337204	-0.011867867	0.048060868	0.0042267153	-0.016127728	-0.023513952	0.01409871	-0.04046063	-0.047731213	0.0013842303	0.020510562	-0.024949653	0.011346589	0.024828583
0.040059272	0.030583493	0.0008023223	-0.04743362	0.051282115	0.010971295	-0.054558385	-0.024725383	-0.019668275	-0.015916064	-0.0148257455	-0.018155824	-0.0030231737	-0.005120713	0.009939764	-0.0065931384	-0.015014204	-0.010990044	0.007613618	-0.060223334	0.023904575	0.01751708	-0.037065364	-0.008634605	-0.040025815	0.010853977	0.027635895	0.027780378	0.027527703	-0.017070957	0.05188496	0.041411355
0.045538366	-0.04582688	0.010251199	-0.027589416	0.03344324	0.04233239	0.028406851	-0.020762537	0.04924808	0.025428956	-0.02491903	-0.04825476	0.022673756	-0.002971993	-0.018559277	0.041052077	-0.04059649	-0.02140788	0.031465143	0.009001535	0.0112638995	0.026425935	-0.004021945	-0.01506968	0.019666804	0.011790669	-0.030958816	-0.044224765	0.04237889	0.022599392	0.007779774	0.03382826
0.012726197	0.027882602	0.019398892	-0.003809079	0.05176485	0.03568893	0.03139079	-0.016475046	0.015719753	-0.01591062	0.042925917	-0.05308797	0.014150248	-0.02273783	-0.011277553	0.03734147	-0.008398968	0.016437517	-0.048149504	-0.0024937969	-0.019009389	0.01026453	-0.00951748	-0.051069103	0.032570176	0.00896605	-0.021265859	0.031754363	-0.021150168	-0.042892937	0.02128868	-0.03151051
-0.0027886922	-0.021175912	-0.015413128	0.04694175	-0.0067284913	-0.023297463	0.011402214	-0.0327484	0.0046455283	-0.0021406882	0.01259795	-0.00018195418	-0.043999057	-0.0016312319	-0.039149355	-0.041598033	0.03669445	-0.013517853	0.018516	-0.009974388	0.027666025	0.04888149	0.04012003	-0.03931796	-0.05383907	-0.04133241	-0.021940487	-0.048440535	0.01883617	0.017090099	-0.03561212	0.02917466
-0.014294926	0.027233027	0.0074428855	0.036665615	-0.011236055	-0.009601257	-0.023527157	-0.009508824	-0.03074017	0.030084709	-0.04007242	-0.012284681	-0.0113466	0.034676272	0.022091204	0.04206088	-0.026743803	-0.033451524	0.029585378	0.017145438	0.02188314	-0.0335235	0.0004877658	-0.03332965	0.020312212	0.04616995	-0.003365104	0.04212702	-0.011004567	0.045886163	-0.013306255	0.014773423
0.046692062	-0.0075246585	0.014822931	-0.03020872	-0.03774836	-0.013672145	-0.009353991	0.031632625	0.0045161163	0.030711224	0.043799903	0.04496192	0.03835737	-0.037455436	0.033731762	-0.032462783	-0.04161156	-0.02189615	-0.009290491	-0.04962074	0.00043996473	-0.044587146	0.04017415	0.046760693	0.027882086	-0.027829932	-0.020948889	-0.024630938	-0.0028490133	0.02455627	0.032716967	0.008504693
0.027680852	0.036508027	0.009345137	-0.042236093	-0.027929027	-0.040137615	-0.03235373	0.06383356	0.053407315	0.034498688	-0.038562145	-0.016808605	-0.011377323	-0.046330467	0.017123511	0.0032022526	-0.024176639	-0.029992085	0.053506482	0.008189821	-0.03980555	-0.02303201	0.02826964	-0.03716867	0.011088362	-0.030183576	0.0043590227	0.007658485	0.019669985	0.03168647	0.015183795	0.02222771
0.02971293	-0.0002561582	-0.05249234	0.038129553	0.019994594	0.0023075338	-0.008805452	-0.010520405	0.0066547287	0.004689808	0.02212874	0.0338229	0.0015058931	-0.0065271677	-0.01176177	-0.018675474	-0.013457128	-0.00460012	0.036642365	0.023763193	0.03279515	-0.03347446	0.033242747	-0.0507914	0.009827264	0.001662774	-0.013914708	0.024250174	0.038290646	-0.021516759	0.043095846	-0.042375743
0.03332192	-0.027468381	0.007555917	-0.010126982	0.009989241	-0.02716394	0.021926349	0.034880854	-0.030149605	-0.012827875	0.016382067	-0.011565479	-0.031059029	0.015576415	0.016928371	-0.014771902	-0.037070855	0.01731397	0.04981837	-0.035777695	-0.010063818	0.013431375	-0.035226095	0.023530856	-0.026472105	0.017231323	0.021534204	0.006337073	-0.024247803	-0.054382943	-0.044999048	-0.033670224
-0.022297	-0.002667769	-0.051819254	-0.019606784	-0.03042532	-0.011384827	0.0010963908	0.024432868	0.044220034	-0.03262294	0.018717514	-0.009983639	0.023366716	0.01637326	-0.031136325	-0.014263173	0.051316064	-0.023245154	0.05072212	0.037025597	-0.06275131	-0.009161808	-0.026458008	-0.043702863	0.02521136	-0.043883633	0.018278848	0.017698687	-0.030545847	0.01323471	0.051434685	-0.0030826973
-0.082531594	0.018650904	-0.08040663	-0.071500175	0.089768276	-0.009150763	-0.019169236	0.02553934	0.071149275	-0.03596943	-0.041154627	-0.036980845	0.009007553	0.0006889696	-0.08911094	0.001253674	0.064954825	-0.060249057	0.014841518	0.04899581	-0.030581515	0.014112683	0.07233774	-0.07000029	0.017346099	0.078418285	-0.0070758485	0.010487196	-0.010725632	0.05732034	-0.0011049455	-0.06884164
-0.026850907	-0.012716893	0.014000056	0.02836757	-0.03800326	0.035795778	-0.053137455	0.038549762	-0.020430632	0.024466427	-0.037296753	0.019643832	-0.033515897	-0.010590201	-0.04344288	-0.015743092	-0.047927875	-0.0068622082	0.016997237	-0.03364624	0.033832487	-0.019234052	0.018467879	-0.013386612	0.023294136	0.038775567	-0.03542386	-0.00832136	0.0047533587	-0.042980224	-0.021972144	0.046532054
-0.012244076	0.053861797	0.005727845	0.04073465	0.013158424	0.0470353	-0.03235165	0.039526246	-0.01827387	-0.025230272	-0.027744364	-0.012659098	-0.0048354594	0.01599128	0.030004442	0.016126707	0.03354692	-0.045012582	-0.026485248	-0.014274298	-0.0014363707	0.0017159301	-0.018789975	0.028837789	0.05101419	0.024635341	0.032714594	-0.04545439	0.02954459	-0.0075584534	-0.026107548	-0.015162226
